9.204031874002156499e-01 3.856523876286755415e-01 -6.426669852906197189e-02 7.592143977911870734e-02 -3.831759880890560632e-01 9.224426507777887529e-01 4.770448802808936739e-02 1.075348900921725276e-01 7.767969345652117608e-02 -1.928190712425408015e-02 9.967918906583020933e-01 -6.892794945032261478e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.866140961126631748e-01 4.555361280634629417e-01 -8.001425250087404462e-02 9.387079009447445166e-02 -4.522474636316594632e-01 8.901107532831515901e-01 5.634783517076204229e-02 1.131710823112943992e-01 9.689002122538845074e-02 -1.377254219992706495e-02 9.951997994715909845e-01 -6.827078262305856515e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.531980935700655966e-01 4.964134856551717934e-01 -1.600833045263872767e-01 1.002081430680047403e-01 -4.908365313368396876e-01 8.679712142031755784e-01 7.553456705300329310e-02 1.221813772081955241e-01 1.764440779216607524e-01 1.412878531040823345e-02 9.842092586396590237e-01 -7.283510895934398877e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.463426757701861813e-01 4.952658172019330229e-01 -1.959996058196619984e-01 9.888101032366300447e-02 -4.845304226539604575e-01 8.687054808316603260e-01 1.028642653976994809e-01 1.269489016023656602e-01 2.212110862794535171e-01 7.909354229986910109e-03 9.751938768382053535e-01 -8.437441458310396269e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.582291792345495773e-01 6.240280626381098372e-01 -1.888848559239957037e-01 1.384736256140187693e-01 -6.113416755904944599e-01 7.811606698440967111e-01 1.266860827988966209e-01 1.168888819405197871e-01 2.266050913892008190e-01 1.941609973319707513e-02 9.737931749748723886e-01 -8.823465585888851104e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.874301236190119013e-01 6.952766768406508646e-01 -2.098336669425838741e-01 1.669373070134155257e-01 -6.779386801067097679e-01 7.179524085276128842e-01 1.579350661017747404e-01 1.022944917297404360e-01 2.604591544874594877e-01 3.368503719488638581e-02 9.648970655530344498e-01 -9.177990652431974872e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.410020017155029226e-01 7.427819659175728395e-01 -1.933685209757377010e-01 1.859006802342403619e-01 -7.260244785970334513e-01 6.685070324344830617e-01 1.612042309108134286e-01 9.430075100678532440e-02 2.490078116738998482e-01 3.705804491964988234e-02 9.677922354679794337e-01 -9.577837952326857807e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.227303743909340383e-01 7.563972214628982282e-01 -2.001752336682400824e-01 1.969956833276455821e-01 -7.353193977318965846e-01 6.531926453246121866e-01 1.806785859282615536e-01 8.897296473155708041e-02 2.674177707822126826e-01 3.467868880224110606e-02 9.629564499045786263e-01 -1.005720878841801363e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.690136697612950822e-01 8.111443257601302914e-01 -1.351603729349976635e-01 2.479826338663518037e-01 -7.781232518518726993e-01 5.842670011633958049e-01 2.305564492244790153e-01 6.703796858908453449e-02 2.659843013266970368e-01 -2.601834235066233583e-02 9.636261709340778747e-01 -7.740097834982045955e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.066312866395692449e-01 8.508556427049589477e-01 -1.391740445451884189e-01 2.635126970374972455e-01 -8.138490805341995760e-01 5.252473728861993818e-01 2.485253938529899398e-01 5.556214132961417862e-02 2.845600349865958778e-01 -1.264407186301867193e-02 9.585748348121549967e-01 -4.821238294141923231e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.303268505481596451e-01 8.389522223699094061e-01 -1.221171575506894563e-01 2.551636363650729988e-01 -8.014491339712499496e-01 5.430804532353784575e-01 2.504853428254623093e-01 6.478395993732120883e-02 2.764646763049548039e-01 -3.496841280707275318e-02 9.603876784202047823e-01 -4.610848177636540923e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.351918449192276661e-01 8.361311713155715752e-01 -1.202262595542415158e-01 2.580926170241966133e-01 -7.945776292275043007e-01 5.466023928202785598e-01 2.643335304011669717e-01 6.792276710272600326e-02 2.867334655444882530e-01 -4.594005352191347924e-02 9.569082668778923217e-01 -3.143198947693785078e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.076183423026326968e-01 8.373883783761849608e-01 -2.027420092591333822e-01 2.622952473347590074e-01 -7.935313144138559371e-01 5.460567369756732514e-01 2.685704619799031412e-01 7.421865421352158432e-02 3.356064236610280527e-01 2.455084039261551387e-02 9.416823161945173659e-01 -1.415758729501766233e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.823244570686323618e-01 8.554853051395366892e-01 -1.884356940809328862e-01 2.833844314672933073e-01 -8.119797221397079268e-01 5.173319882415230442e-01 2.702897422692833174e-01 6.733565753610673554e-02 3.287127149158849404e-01 2.263860932978617804e-02 9.441585907146328172e-01 -1.198549795829579115e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.112074508957876740e-01 8.470556809440374924e-01 -1.454771993443086386e-01 3.005330081643553530e-01 -8.119876138930259835e-01 5.314786409282534763e-01 2.412603761941997382e-01 6.448433380007828619e-02 2.816789964355542741e-01 -5.208417944970386571e-03 9.594945624387714034e-01 -1.586718733186917238e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.625492258263949052e-01 8.756241696162627708e-01 -1.390342665361060659e-01 3.167394565314802790e-01 -8.524891679875271633e-01 4.823299363623335667e-01 2.015441662580216009e-01 4.621684294203576293e-02 2.435373321512259437e-01 2.530110812864699854e-02 9.695614584832288330e-01 -1.127567733765272480e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.415459408899998772e-01 8.907209919755354477e-01 -1.079504355604136157e-01 3.437124725325961805e-01 -8.679705213021314814e-01 4.545190279440763925e-01 2.000990439439382651e-01 2.706398540741016684e-02 2.272979459521597689e-01 5.344875198748659691e-03 9.738105955857323526e-01 -1.943280345906655063e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.755255378667070376e-01 8.729556001863179038e-01 -1.087381393068902191e-01 3.534590364325279621e-01 -8.480394500668821944e-01 4.877589697416038206e-01 2.071720989102283916e-01 2.770371913148299281e-02 2.338900467459853749e-01 -6.301391906149833057e-03 9.722426335504970041e-01 -2.188079586625675879e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.966120349750521301e-01 8.625481352398522983e-01 -9.688756944103410484e-02 3.633359342856888885e-01 -8.403917456078534576e-01 5.057423893663606229e-01 1.948495560995442688e-01 2.395650006841006791e-02 2.170672721349826695e-01 -1.534112095832750391e-02 9.760360902013918150e-01 -2.331091035655566759e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.319585706164874361e-01 8.432097990403478738e-01 -7.757134748088041765e-02 3.794990404567171183e-01 -8.262829860355206391e-01 5.369346719171017579e-01 1.701692836016469590e-01 1.296489582894439462e-02 1.851391534383987347e-01 -2.642712424026291695e-02 9.823569111929242315e-01 -2.692678511014623757e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.397393256797119454e-01 8.379278471448123877e-01 -8.098384588342280588e-02 3.895124821185050878e-01 -8.242079134067292756e-01 5.455701726347378377e-01 1.517712166684711261e-01 2.801139832941177635e-03 1.713556996208048244e-01 -1.516936750700204062e-02 9.850924395694558022e-01 -2.756702771664135479e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.232534415478393708e-01 8.471725362546931315e-01 -9.222000717920410262e-02 4.080918271720392343e-01 -8.391987529968287784e-01 5.310729816642892898e-01 1.170766463252564393e-01 -1.515271334961165034e-02 1.481596735853232816e-01 1.613015691157701839e-02 9.888319013670110458e-01 -2.505123828476170725e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.974144044640442797e-01 8.572313321314249945e-01 -1.331666378784976679e-01 4.259912763894222465e-01 -8.565362604367372512e-01 5.096417816683328494e-01 8.130737318950467807e-02 -3.685706595257842721e-02 1.375665104185252730e-01 7.361859540978824001e-02 9.877528828716014564e-01 -5.772453400538827238e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.993136499386985339e-01 8.473468134294154241e-01 -1.808017056222377683e-01 4.425129813506397669e-01 -8.565099559402234997e-01 5.142084945898135473e-01 4.450078052072777013e-02 -5.136582102871538325e-02 1.306773674366420168e-01 1.326386137694946232e-01 9.825123020996406886e-01 1.536712260745819007e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.227759740015459622e-01 8.289662791797645092e-01 -1.987968535706531870e-01 4.493345276257425525e-01 -8.458854183105705138e-01 5.333645510581366267e-01 -3.387685104413780011e-04 -6.536144668414488323e-02 1.057503668848777112e-01 1.683364596794442170e-01 9.800406605066468435e-01 1.965037179455331878e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.637425100420561108e-01 7.915049552976674008e-01 -2.360387428171906166e-01 4.406715963813641057e-01 -8.178710081025692968e-01 5.748220834684047986e-01 -2.581833577768724575e-02 -7.203277915413373866e-02 1.152449412198619932e-01 2.076041379555808031e-01 9.714005998695649513e-01 3.690246217321793698e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.276026268247540951e-01 7.428092250880276026e-01 -2.331295732565743239e-01 4.276265996868128805e-01 -7.688930141944176899e-01 6.383677131685518980e-01 -3.591929157119532617e-02 -7.153671174363419871e-02 1.221412114140492389e-01 2.017947420228721755e-01 9.717820777140474542e-01 3.775169759698947247e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.826212933972906072e-01 6.984589411440629281e-01 -2.149029486454867577e-01 4.197690853583425641e-01 -7.192956321215462356e-01 6.941041581352741519e-01 -2.886539918635546917e-02 -5.693538862131798661e-02 1.290037340989611259e-01 1.742828884177586302e-01 9.762087437599028528e-01 3.326829449837141739e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.519270458528192203e-01 6.190152988537049872e-01 -2.267725236886310447e-01 3.961134451914435362e-01 -6.358547074143372502e-01 7.718071831953421391e-01 -1.569403421461330059e-03 -3.358728018287599620e-02 1.740531780062634093e-01 1.453744535780960578e-01 9.739464869656802026e-01 3.131862709585105098e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.687912330144388573e-01 5.807854055775477642e-01 -2.676720992338614824e-01 3.798196406080574516e-01 -6.029508996476052873e-01 7.977779281850827520e-01 -7.680591516523113411e-04 -2.926791941535393515e-02 2.130968152138419947e-01 1.619836101858466160e-01 9.635097598762959459e-01 4.236993416690642417e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.432801780088446941e-01 4.855118994267120236e-01 -2.305574481391514663e-01 3.593772842699964887e-01 -5.033845916137045240e-01 8.637770298648340672e-01 -2.220800765015719033e-02 -2.438136940006945669e-02 1.883679757901410012e-01 1.347866395194709799e-01 9.728052567208778090e-01 2.267008429820384363e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.730308563151827350e-01 4.359259530946507089e-01 -2.185993763488337238e-01 3.407685153866713001e-01 -4.556370285892828442e-01 8.889223973666070533e-01 -4.703051815930704010e-02 -3.359768179379059305e-02 1.738160582337192617e-01 1.406610638326195317e-01 9.746806877237119693e-01 1.243785228619557169e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.052029990145651350e-01 3.741369845868650623e-01 -2.015664836704877394e-01 3.257530341461577494e-01 -3.876469957845730674e-01 9.212930063356107313e-01 -3.080589450555673570e-02 -3.407943961778746311e-02 1.741761672394713523e-01 1.060222299394810441e-01 9.789902703931370187e-01 2.192274251970319308e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.426916583068832844e-01 2.694106489824809603e-01 -1.968510593658485408e-01 3.174191393824090102e-01 -2.692021619514644581e-01 9.626667377471653797e-01 2.833633772892558272e-02 -2.083683567436470097e-02 1.971360782791315991e-01 2.628030155969773851e-02 9.800238325625838520e-01 1.746453363937251453e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.668344335259182465e-01 1.906875841400394178e-01 -1.699100450339887936e-01 3.111108960380636890e-01 -1.847281001830950731e-01 9.814981397842094113e-01 5.036795214102756518e-02 -1.527709502227408284e-02 1.763709362433649452e-01 -1.731031065497807761e-02 9.841715531317022370e-01 -6.975827004054865367e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.700214349865692309e-01 1.522700952167656274e-01 -1.893996667612542484e-01 2.949195152530762476e-01 -1.515304029843837497e-01 9.882800635988387983e-01 1.846761664280217527e-02 -2.435255129945581784e-02 1.899919804570374127e-01 1.078582383280802907e-02 9.817263943514304980e-01 -6.757809915946356126e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.809998867555819180e-01 9.433649844677058360e-02 -1.695283080973140621e-01 2.786904960998963787e-01 -1.003576148579492372e-01 9.945771872808385483e-01 -2.728676749927118339e-02 -2.511810412644206389e-02 1.660348497320936478e-01 4.378177247826092744e-02 9.851474940703563998e-01 -1.240216195538269839e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.871785299907479549e-01 5.729842327193677282e-02 -1.489813431804666854e-01 2.551618995997728678e-01 -6.182275631714040376e-02 9.977507015728217521e-01 -2.591301434209142621e-02 -2.676907140129401730e-02 1.471614648155470384e-01 3.479120868110124193e-02 9.885004173351928936e-01 -1.971549394249657097e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.893524793688684982e-01 5.027101889398942480e-02 -1.365814636985297204e-01 2.333150609259322106e-01 -5.394858858252899597e-02 9.982705112930250202e-01 -2.335671365400872682e-02 -3.380578759395068411e-02 1.351710818060788410e-01 3.047639975657383607e-02 9.903534559445187346e-01 -2.826682026519104080e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.886760965538906598e-01 5.848566949029535000e-02 -1.381991409786394454e-01 2.147816799664069853e-01 -6.357787874290105057e-02 9.974403307813539676e-01 -3.272063363286601551e-02 -3.724156361124105613e-02 1.359317087272682578e-01 4.113651656442494919e-02 9.898638075853818385e-01 -3.298916237435213505e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.887165100609072166e-01 6.254927335000826094e-02 -1.361148453930202673e-01 1.936512542301287443e-01 -6.577256797456568216e-02 9.976477941213062195e-01 -1.930927722425207146e-02 -3.175020372389428247e-02 1.345868939942184705e-01 2.804402410992099318e-02 9.905048716067534897e-01 -3.947344623086255361e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.893609704071093525e-01 2.026825358415102613e-02 -1.440627229082921956e-01 1.696539368100165590e-01 -1.781675374581868573e-02 9.996740250286672014e-01 1.828679766784173377e-02 -1.271109487215195399e-02 1.443864035186959160e-01 -1.552551382828520898e-02 9.893995779761097786e-01 -4.895103865513217994e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.927209285918741077e-01 2.338285436649750401e-02 -1.181456730369855462e-01 1.639867229630523338e-01 -1.866320228793402411e-02 9.989890283798646964e-01 4.089750673346073673e-02 7.121135657054082808e-03 1.189825315584047416e-01 -3.839483426620019652e-02 9.921537148474646184e-01 -5.383505783232218900e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.932954979093628900e-01 5.130638840225856118e-02 -1.035939590039280378e-01 1.699279081505941091e-01 -4.197812764183470741e-02 9.950293936750589374e-01 9.030139823020678913e-02 2.834755348878916642e-02 1.077120728269434363e-01 -8.534729188299503000e-02 9.905119631461106744e-01 -5.721346553077267388e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.938158673359560602e-01 6.022905473760848533e-02 -9.328709876877698537e-02 1.746215291411652437e-01 -4.911226846735879809e-02 9.918943999930551758e-01 1.171899498609293433e-01 4.130395722198983849e-02 9.958919076522043667e-02 -1.118836906248235064e-01 9.887183789405845635e-01 -5.897762666749756938e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.938272368092124776e-01 7.609140143031244141e-02 -8.073117120751131803e-02 1.784910329804504647e-01 -6.424182820409113370e-02 9.880100409135911255e-01 1.403892679762950013e-01 5.273787428040941500e-02 9.044562391382736377e-02 -1.343363602391213218e-01 9.867995396394059204e-01 -6.166063351999964692e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.888876136503893521e-01 1.247820701997890969e-01 -8.081288588766830094e-02 1.863947460548941726e-01 -1.095579554748866008e-01 9.791230629286902243e-01 1.712164771080834647e-01 6.950432646724419294e-02 1.004905068203019586e-01 -1.604601589111609161e-01 9.819135376606250576e-01 -6.628705339142651476e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.838030164248282583e-01 1.665895761696778166e-01 -6.617807782805606998e-02 2.006326559336618354e-01 -1.492400657825458388e-01 9.657198614603845765e-01 2.123971561630642046e-01 8.837910050867929523e-02 9.929263637667459785e-02 -1.990805422248563272e-01 9.749399520323427382e-01 -7.149123711038171680e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.724577365890062497e-01 2.259477427637703317e-01 -5.721510367152985582e-02 2.138943202871549931e-01 -2.071077477814202428e-01 9.502683482481097954e-01 2.325864293692062879e-01 9.968009229020771689e-02 1.069220807742462948e-01 -2.143307814052061167e-01 9.708913352096305571e-01 -7.599677664811707589e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.593194866636456375e-01 2.775534253541788177e-01 -5.167415777312388270e-02 2.245146396858218318e-01 -2.555947960674410102e-01 9.315635971980796848e-01 2.585740988548874686e-01 1.098322174796097783e-01 1.199058911423564605e-01 -2.348475259600070475e-01 9.646083230098220218e-01 -8.231653369873721815e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.428985793657065351e-01 3.318933446595335734e-01 -2.809051086827161342e-02 2.392278682240509824e-01 -3.119007489677065870e-01 9.093909911546603775e-01 2.751834806090804331e-01 1.187317874148951791e-01 1.168768232949378982e-01 -2.507086615525129236e-01 9.609812564244066824e-01 -8.789565548617776780e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.037989911580759372e-01 4.264940379907546375e-01 -3.535843803089816495e-02 2.577090490388176947e-01 -4.056964332243662708e-01 8.801572658461382925e-01 2.464418622054246888e-01 1.172593037552315115e-01 1.362269710838181491e-01 -2.083891142468602409e-01 9.685123589364967867e-01 -7.665558133992485257e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.764470437363905964e-01 4.797513251924954147e-01 -4.097859809444476947e-02 2.684281937749010138e-01 -4.561706230180384014e-01 8.545707246577081140e-01 2.482281999558761110e-01 1.176214682997282907e-01 1.541069181480059225e-01 -1.988656394001845906e-01 9.678344461967034462e-01 -7.444607655201741780e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.521083590685840647e-01 5.215252977650105537e-01 -4.384869663470061102e-02 2.762333107839502477e-01 -4.954420523327353054e-01 8.308101377950285471e-01 2.535580559109349430e-01 1.173330755312179396e-01 1.686668823028755482e-01 -1.943344506980755060e-01 9.663258270822037144e-01 -7.482218909207835611e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.973028616530750678e-01 6.002145718054615608e-01 -6.364443881600301278e-02 2.848473140252723579e-01 -5.669600397225629251e-01 7.809243078446014286e-01 2.621326739939532913e-01 1.114828720505511711e-01 2.070373400080465220e-01 -1.729152775489102567e-01 9.629308628518331581e-01 -6.997986654974876208e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.319949599529619322e-01 6.763615491611068009e-01 -8.196605041021111371e-02 2.899325642007049009e-01 -6.338758088562379545e-01 7.201900621115697732e-01 2.820066193949766209e-01 9.393050300534144803e-02 2.497695689036430189e-01 -1.544711275679723494e-01 9.559047197276345775e-01 -6.590321722604924881e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.015964658917442920e-01 7.071282911835196083e-01 -8.793167151879985322e-02 2.868032180309567636e-01 -6.635268806163001631e-01 6.933016005496266398e-01 2.811849380299880075e-01 9.028431797587919971e-02 2.597969933386772290e-01 -1.389333310735823002e-01 9.556165819872433076e-01 -6.636116701877517454e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.770057693707447477e-01 7.338366637413409332e-01 -5.609758629124861340e-02 2.870617436369461983e-01 -6.984572129429095222e-01 6.646490550947055098e-01 2.653283913374865355e-01 8.198737059226721136e-02 2.319929092165300966e-01 -1.404470879395272598e-01 9.625247558180296537e-01 -7.048846264664736239e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.143278043491109397e-01 7.887380426263761457e-01 -2.221821139321083008e-02 2.831847508901499944e-01 -7.647844173287563496e-01 6.021281955268127373e-01 2.292300834592594372e-01 6.307285117062147450e-02 1.941806988727644290e-01 -1.238302720078464508e-01 9.731186566497158630e-01 -7.357140891209583422e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.659893494309217177e-01 8.235885181390030230e-01 -3.685117529147301230e-02 2.714657964200014595e-01 -7.973402669867268866e-01 5.582170941243973505e-01 2.294388251121605715e-01 4.863437202819019534e-02 2.095341379639530932e-01 -1.004770054137489738e-01 9.726252188848428792e-01 -7.434727380586896028e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.850003912331698253e-01 8.095927918444270066e-01 -4.831204457052516721e-02 2.516845108282623200e-01 -7.820929858764451570e-01 5.788948750758589057e-01 2.306757140528064021e-01 5.079467518146931621e-02 2.147209903570317657e-01 -9.716087177692460386e-02 9.718305723199098800e-01 -7.678496427592865214e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
